,neo,H,e,a,i,ma,n,moid,class,pha
617073,1.0,22.9,0.7567244727373271,1.971083202476513,2.785437446149019,19.8657480196574,0.3561612267552363,0.00867012,APO,0.0
758691,1.0,25.0,0.2656613380493819,1.400614077428515,4.732698263890551,352.9299034291166,0.5946019693462578,0.0330601,AMO,0.0
311065,1.0,18.2,0.3994957976182836,1.63378758842034,19.45116193227584,261.0805548599343,0.4719659691275476,0.00879862,APO,1.0
153314,1.0,19.6,0.4496394716407415,1.237310214338144,34.70131016829416,182.7983475228694,0.7161206161397365,0.0990982,APO,0.0
468909,1.0,21.5,0.4234214495315029,1.006992918449186,4.774037038465619,112.3350300372923,0.9753588955934356,0.0410655,APO,1.0
690125,1.0,25.6,0.3157584204079406,1.22564639581624,1.113997411172346,313.0433610776912,0.7263673009550766,0.0030653,APO,0.0
907225,1.0,18.3,0.5276760916087193,2.345377920161156,44.98256267652684,321.0886737304182,0.2744004539114097,0.380465,AMO,0.0
242146,1.0,17.0,0.719733770191737,1.958888074355376,23.35284275577132,222.5358473215174,0.359492339618858,0.302161,APO,0.0
559928,1.0,20.9,0.3098025746372477,0.9668893966938814,13.54162711624813,88.99457776169062,1.036666053635193,0.140977,ATE,0.0
821493,1.0,19.2,0.6685195023763773,1.69453718551204,14.675255050602,112.1575857236257,0.4468146647606189,0.213352,APO,0.0
682203,1.0,24.6,0.4090341460208799,1.662949265518704,37.62018182522185,338.8786310963807,0.4596058780954034,0.0858601,APO,0.0
616708,1.0,21.1,0.3785581518389631,1.300364308263722,18.87988247571008,14.33496317193247,0.6646706666669493,0.12745,APO,0.0
939133,1.0,22.576,0.4545800569472589,1.41289132910749,15.21402503476973,57.90335361795245,0.5868686818513478,0.0273644,APO,0.0
573267,1.0,26.0,0.4296378179865504,1.766172936027234,11.30644376402368,353.5712896819526,0.4199080838729693,0.0178002,APO,0.0
932765,1.0,27.3,0.4947512039999968,1.910752575246182,5.153276118493106,8.16090590869745,0.3731619840739256,0.0100039,APO,0.0
936530,1.0,29.4,0.1738161507907584,1.031625586321513,9.671150357968887,302.2333431060751,0.9406345281442964,0.000604349,APO,0.0
523611,1.0,18.2,0.6448451092678944,3.237547306700451,31.08042023823689,153.7918868120634,0.1691920253991887,0.393464,AMO,0.0
766461,1.0,23.1,0.1482943864427914,1.248341738087008,25.62338297372097,129.2108011833441,0.7066491435335994,0.143419,AMO,0.0
778768,1.0,24.049,0.3513269774992466,1.719811940700494,7.388684911248009,343.0364207463656,0.4370012044731414,0.113399,AMO,0.0
802639,1.0,25.9,0.5776639018809754,1.84922652303038,1.02708383906748,340.0187883005536,0.3919393817283962,0.00792894,APO,0.0
760362,1.0,26.8,0.4726078274718326,1.819435247605815,6.773306477878164,347.7051748079876,0.4016050525140615,0.020817,APO,0.0
696078,1.0,26.4,0.6572739964072569,1.958927283060864,1.03539289136295,18.05461355310009,0.3594815466005101,0.00190872,APO,0.0
555346,1.0,22.2,0.385333252258956,1.146396563021988,6.132825210805892,84.50616282220919,0.802974513382461,0.0115782,APO,1.0
934945,1.0,23.5,0.240514223350838,1.413913215060824,7.616143497326911,130.9459424328297,0.586232570153179,0.0885401,AMO,0.0
597455,1.0,26.7,0.5707317473032067,2.26895020759922,1.889578817687775,352.2710720636146,0.2883809883220951,0.0104125,APO,0.0
8175,1.0,16.9,0.6431878147045217,1.574917893492597,39.59826207586244,182.881415929304,0.4986745425809271,0.193313,APO,0.0
686725,1.0,19.3,0.5688526152468939,2.203912732253265,8.178871656145766,295.7122948521929,0.3012398918994338,0.11718,APO,0.0
550750,1.0,24.6,0.2408856573430803,1.283617718264449,0.2012484214701374,167.1548204224608,0.6777203385259561,0.00169034,APO,0.0
