AUC,ExecutionTime,seed,fraction,drops,noise,Runs,Model,useclass
0.91,0.036,42,1.0,0,0.0,20,LogisticRegression,True
0.91,0.031,42,1.0,1,0.0,20,LogisticRegression,True
0.91,0.041,42,1.0,2,0.0,20,LogisticRegression,True
0.91,0.029,42,1.0,3,0.0,20,LogisticRegression,True
0.91,0.031,42,1.0,4,0.0,20,LogisticRegression,True
0.874,0.883,42,1.0,0,0.0,20,RandomForest,True
0.88,0.773,42,1.0,1,0.0,20,RandomForest,True
0.882,0.785,42,1.0,2,0.0,20,RandomForest,True
0.885,0.833,42,1.0,3,0.0,20,RandomForest,True
0.881,0.794,42,1.0,4,0.0,20,RandomForest,True
0.916,0.869,42,1.0,0,0.0,20,GradientBoosting,True
0.915,0.804,42,1.0,1,0.0,20,GradientBoosting,True
0.915,0.795,42,1.0,2,0.0,20,GradientBoosting,True
0.916,0.746,42,1.0,3,0.0,20,GradientBoosting,True
0.915,0.709,42,1.0,4,0.0,20,GradientBoosting,True
0.916,0.345,42,1.0,0,0.0,20,AdaBoost,True
0.916,0.328,42,1.0,1,0.0,20,AdaBoost,True
0.916,0.296,42,1.0,2,0.0,20,AdaBoost,True
0.916,0.321,42,1.0,3,0.0,20,AdaBoost,True
0.916,0.273,42,1.0,4,0.0,20,AdaBoost,True
0.798,0.03,42,1.0,0,0.0,20,Decision Tree,True
0.797,0.027,42,1.0,1,0.0,20,Decision Tree,True
0.78,0.035,42,1.0,2,0.0,20,Decision Tree,True
0.798,0.025,42,1.0,3,0.0,20,Decision Tree,True
0.794,0.027,42,1.0,4,0.0,20,Decision Tree,True
0.917,4.951,42,1.0,0,0.0,20,NeuralNetwork,True
0.918,5.079,42,1.0,1,0.0,20,NeuralNetwork,True
0.918,4.463,42,1.0,2,0.0,20,NeuralNetwork,True
0.918,4.748,42,1.0,3,0.0,20,NeuralNetwork,True
0.918,5.398,42,1.0,4,0.0,20,NeuralNetwork,True
0.663,17.723,42,1.0,0,0.0,20,SVM,True
0.616,16.493,42,1.0,1,0.0,20,SVM,True
0.684,16.314,42,1.0,2,0.0,20,SVM,True
0.627,17.506,42,1.0,3,0.0,20,SVM,True
0.67,14.642,42,1.0,4,0.0,20,SVM,True
0.91,0.034,42,1.0,0,0.0,20,LogisticRegression,True
0.91,0.031,42,1.0,1,0.0,20,LogisticRegression,True
0.91,0.039,42,1.0,2,0.0,20,LogisticRegression,True
0.91,0.03,42,1.0,3,0.0,20,LogisticRegression,True
0.91,0.028,42,1.0,4,0.0,20,LogisticRegression,True
0.875,0.979,42,1.0,0,0.0,20,RandomForest,True
0.882,0.766,42,1.0,1,0.0,20,RandomForest,True
0.878,0.78,42,1.0,2,0.0,20,RandomForest,True
0.881,0.823,42,1.0,3,0.0,20,RandomForest,True
0.884,0.822,42,1.0,4,0.0,20,RandomForest,True
0.916,0.813,42,1.0,0,0.0,20,GradientBoosting,True
0.916,0.785,42,1.0,1,0.0,20,GradientBoosting,True
0.915,0.788,42,1.0,2,0.0,20,GradientBoosting,True
0.915,0.756,42,1.0,3,0.0,20,GradientBoosting,True
0.916,0.702,42,1.0,4,0.0,20,GradientBoosting,True
0.915,0.389,42,1.0,0,0.0,20,AdaBoost,True
0.916,0.338,42,1.0,1,0.0,20,AdaBoost,True
0.916,0.338,42,1.0,2,0.0,20,AdaBoost,True
0.916,0.316,42,1.0,3,0.0,20,AdaBoost,True
0.916,0.304,42,1.0,4,0.0,20,AdaBoost,True
0.789,0.029,42,1.0,0,0.0,20,Decision Tree,True
0.8,0.029,42,1.0,1,0.0,20,Decision Tree,True
0.802,0.027,42,1.0,2,0.0,20,Decision Tree,True
0.774,0.03,42,1.0,3,0.0,20,Decision Tree,True
0.781,0.026,42,1.0,4,0.0,20,Decision Tree,True
0.917,4.875,42,1.0,0,0.0,20,NeuralNetwork,True
0.918,4.865,42,1.0,1,0.0,20,NeuralNetwork,True
0.919,4.715,42,1.0,2,0.0,20,NeuralNetwork,True
0.918,4.753,42,1.0,3,0.0,20,NeuralNetwork,True
0.918,4.983,42,1.0,4,0.0,20,NeuralNetwork,True
0.629,18.008,42,1.0,0,0.0,20,SVM,True
0.631,17.748,42,1.0,1,0.0,20,SVM,True
0.632,16.644,42,1.0,2,0.0,20,SVM,True
0.64,16.159,42,1.0,3,0.0,20,SVM,True
0.721,14.886,42,1.0,4,0.0,20,SVM,True
0.692,0.044,42,1.0,0,1.0,20,LogisticRegression,True
0.692,0.036,42,1.0,1,1.0,20,LogisticRegression,True
0.692,0.03,42,1.0,2,1.0,20,LogisticRegression,True
0.692,0.028,42,1.0,3,1.0,20,LogisticRegression,True
0.692,0.027,42,1.0,4,1.0,20,LogisticRegression,True
0.691,0.474,42,1.0,0,1.0,20,RandomForest,True
0.689,0.48,42,1.0,1,1.0,20,RandomForest,True
0.69,0.468,42,1.0,2,1.0,20,RandomForest,True
0.688,0.452,42,1.0,3,1.0,20,RandomForest,True
0.689,0.523,42,1.0,4,1.0,20,RandomForest,True
0.69,0.637,42,1.0,0,1.0,20,GradientBoosting,True
0.689,0.589,42,1.0,1,1.0,20,GradientBoosting,True
0.691,0.567,42,1.0,2,1.0,20,GradientBoosting,True
0.691,0.549,42,1.0,3,1.0,20,GradientBoosting,True
0.689,0.523,42,1.0,4,1.0,20,GradientBoosting,True
0.691,0.334,42,1.0,0,1.0,20,AdaBoost,True
0.691,0.301,42,1.0,1,1.0,20,AdaBoost,True
0.691,0.3,42,1.0,2,1.0,20,AdaBoost,True
0.691,0.279,42,1.0,3,1.0,20,AdaBoost,True
0.691,0.304,42,1.0,4,1.0,20,AdaBoost,True
0.69,0.023,42,1.0,0,1.0,20,Decision Tree,True
0.689,0.019,42,1.0,1,1.0,20,Decision Tree,True
0.691,0.019,42,1.0,2,1.0,20,Decision Tree,True
0.691,0.02,42,1.0,3,1.0,20,Decision Tree,True
0.687,0.019,42,1.0,4,1.0,20,Decision Tree,True
0.692,2.598,42,1.0,0,1.0,20,NeuralNetwork,True
0.692,2.379,42,1.0,1,1.0,20,NeuralNetwork,True
0.692,2.848,42,1.0,2,1.0,20,NeuralNetwork,True
0.692,2.304,42,1.0,3,1.0,20,NeuralNetwork,True
0.692,2.319,42,1.0,4,1.0,20,NeuralNetwork,True
0.535,14.728,42,1.0,0,1.0,20,SVM,True
0.515,14.421,42,1.0,1,1.0,20,SVM,True
0.551,14.313,42,1.0,2,1.0,20,SVM,True
0.502,13.639,42,1.0,3,1.0,20,SVM,True
0.43,12.821,42,1.0,4,1.0,20,SVM,True
0.692,0.031,42,1.0,0,1.0,20,LogisticRegression,True
0.692,0.028,42,1.0,1,1.0,20,LogisticRegression,True
0.692,0.03,42,1.0,2,1.0,20,LogisticRegression,True
0.692,0.028,42,1.0,3,1.0,20,LogisticRegression,True
0.692,0.033,42,1.0,4,1.0,20,LogisticRegression,True
0.691,0.483,42,1.0,0,1.0,20,RandomForest,True
0.689,0.476,42,1.0,1,1.0,20,RandomForest,True
0.69,0.475,42,1.0,2,1.0,20,RandomForest,True
0.688,0.459,42,1.0,3,1.0,20,RandomForest,True
0.689,0.468,42,1.0,4,1.0,20,RandomForest,True
0.69,0.66,42,1.0,0,1.0,20,GradientBoosting,True
0.689,0.605,42,1.0,1,1.0,20,GradientBoosting,True
0.691,0.608,42,1.0,2,1.0,20,GradientBoosting,True
0.691,0.551,42,1.0,3,1.0,20,GradientBoosting,True
0.689,0.537,42,1.0,4,1.0,20,GradientBoosting,True
0.691,0.313,42,1.0,0,1.0,20,AdaBoost,True
0.691,0.307,42,1.0,1,1.0,20,AdaBoost,True
0.691,0.293,42,1.0,2,1.0,20,AdaBoost,True
0.691,0.291,42,1.0,3,1.0,20,AdaBoost,True
0.691,0.279,42,1.0,4,1.0,20,AdaBoost,True
0.69,0.02,42,1.0,0,1.0,20,Decision Tree,True
0.689,0.02,42,1.0,1,1.0,20,Decision Tree,True
0.691,0.019,42,1.0,2,1.0,20,Decision Tree,True
0.691,0.023,42,1.0,3,1.0,20,Decision Tree,True
0.687,0.02,42,1.0,4,1.0,20,Decision Tree,True
0.692,2.623,42,1.0,0,1.0,20,NeuralNetwork,True
0.692,2.413,42,1.0,1,1.0,20,NeuralNetwork,True
0.692,2.818,42,1.0,2,1.0,20,NeuralNetwork,True
0.692,2.307,42,1.0,3,1.0,20,NeuralNetwork,True
0.692,2.356,42,1.0,4,1.0,20,NeuralNetwork,True
0.535,14.611,42,1.0,0,1.0,20,SVM,True
0.515,14.081,42,1.0,1,1.0,20,SVM,True
0.551,14.168,42,1.0,2,1.0,20,SVM,True
0.502,13.58,42,1.0,3,1.0,20,SVM,True
0.43,12.822,42,1.0,4,1.0,20,SVM,True
0.692,0.028,42,1.0,0,2.0,20,LogisticRegression,True
0.692,0.029,42,1.0,1,2.0,20,LogisticRegression,True
0.692,0.028,42,1.0,2,2.0,20,LogisticRegression,True
0.692,0.029,42,1.0,3,2.0,20,LogisticRegression,True
0.692,0.028,42,1.0,4,2.0,20,LogisticRegression,True
0.691,0.481,42,1.0,0,2.0,20,RandomForest,True
0.689,0.472,42,1.0,1,2.0,20,RandomForest,True
0.69,0.482,42,1.0,2,2.0,20,RandomForest,True
0.688,0.472,42,1.0,3,2.0,20,RandomForest,True
0.689,0.527,42,1.0,4,2.0,20,RandomForest,True
0.69,0.665,42,1.0,0,2.0,20,GradientBoosting,True
0.689,0.604,42,1.0,1,2.0,20,GradientBoosting,True
0.691,0.592,42,1.0,2,2.0,20,GradientBoosting,True
0.691,0.572,42,1.0,3,2.0,20,GradientBoosting,True
0.689,0.535,42,1.0,4,2.0,20,GradientBoosting,True
0.691,0.312,42,1.0,0,2.0,20,AdaBoost,True
0.691,0.303,42,1.0,1,2.0,20,AdaBoost,True
0.691,0.298,42,1.0,2,2.0,20,AdaBoost,True
0.691,0.328,42,1.0,3,2.0,20,AdaBoost,True
0.691,0.274,42,1.0,4,2.0,20,AdaBoost,True
0.69,0.022,42,1.0,0,2.0,20,Decision Tree,True
0.689,0.022,42,1.0,1,2.0,20,Decision Tree,True
0.691,0.02,42,1.0,2,2.0,20,Decision Tree,True
0.691,0.019,42,1.0,3,2.0,20,Decision Tree,True
0.687,0.02,42,1.0,4,2.0,20,Decision Tree,True
0.692,2.633,42,1.0,0,2.0,20,NeuralNetwork,True
0.692,2.402,42,1.0,1,2.0,20,NeuralNetwork,True
0.692,2.884,42,1.0,2,2.0,20,NeuralNetwork,True
0.692,2.314,42,1.0,3,2.0,20,NeuralNetwork,True
0.692,2.332,42,1.0,4,2.0,20,NeuralNetwork,True
0.535,14.733,42,1.0,0,2.0,20,SVM,True
0.515,14.338,42,1.0,1,2.0,20,SVM,True
0.551,14.396,42,1.0,2,2.0,20,SVM,True
0.502,13.691,42,1.0,3,2.0,20,SVM,True
0.43,12.844,42,1.0,4,2.0,20,SVM,True
0.692,0.031,42,1.0,0,2.0,20,LogisticRegression,True
0.692,0.031,42,1.0,1,2.0,20,LogisticRegression,True
0.692,0.028,42,1.0,2,2.0,20,LogisticRegression,True
0.692,0.028,42,1.0,3,2.0,20,LogisticRegression,True
0.692,0.029,42,1.0,4,2.0,20,LogisticRegression,True
0.691,0.487,42,1.0,0,2.0,20,RandomForest,True
0.689,0.48,42,1.0,1,2.0,20,RandomForest,True
0.69,0.603,42,1.0,2,2.0,20,RandomForest,True
0.688,0.474,42,1.0,3,2.0,20,RandomForest,True
0.689,0.473,42,1.0,4,2.0,20,RandomForest,True
0.69,0.668,42,1.0,0,2.0,20,GradientBoosting,True
0.689,0.604,42,1.0,1,2.0,20,GradientBoosting,True
0.691,0.581,42,1.0,2,2.0,20,GradientBoosting,True
0.691,0.552,42,1.0,3,2.0,20,GradientBoosting,True
0.689,0.524,42,1.0,4,2.0,20,GradientBoosting,True
0.691,0.32,42,1.0,0,2.0,20,AdaBoost,True
0.691,0.315,42,1.0,1,2.0,20,AdaBoost,True
0.691,0.327,42,1.0,2,2.0,20,AdaBoost,True
0.691,0.291,42,1.0,3,2.0,20,AdaBoost,True
0.691,0.277,42,1.0,4,2.0,20,AdaBoost,True
0.69,0.02,42,1.0,0,2.0,20,Decision Tree,True
0.689,0.02,42,1.0,1,2.0,20,Decision Tree,True
0.691,0.019,42,1.0,2,2.0,20,Decision Tree,True
0.691,0.021,42,1.0,3,2.0,20,Decision Tree,True
0.687,0.019,42,1.0,4,2.0,20,Decision Tree,True
0.692,2.639,42,1.0,0,2.0,20,NeuralNetwork,True
0.692,2.398,42,1.0,1,2.0,20,NeuralNetwork,True
0.692,2.889,42,1.0,2,2.0,20,NeuralNetwork,True
0.692,2.316,42,1.0,3,2.0,20,NeuralNetwork,True
0.692,2.357,42,1.0,4,2.0,20,NeuralNetwork,True
0.535,14.964,42,1.0,0,2.0,20,SVM,True
0.515,14.367,42,1.0,1,2.0,20,SVM,True
0.551,14.743,42,1.0,2,2.0,20,SVM,True
0.502,13.738,42,1.0,3,2.0,20,SVM,True
0.43,13.117,42,1.0,4,2.0,20,SVM,True
0.692,0.027,42,1.0,0,3.0,20,LogisticRegression,True
0.692,0.031,42,1.0,1,3.0,20,LogisticRegression,True
0.692,0.028,42,1.0,2,3.0,20,LogisticRegression,True
0.692,0.039,42,1.0,3,3.0,20,LogisticRegression,True
0.692,0.028,42,1.0,4,3.0,20,LogisticRegression,True
0.691,0.491,42,1.0,0,3.0,20,RandomForest,True
0.689,0.546,42,1.0,1,3.0,20,RandomForest,True
0.69,0.481,42,1.0,2,3.0,20,RandomForest,True
0.688,0.468,42,1.0,3,3.0,20,RandomForest,True
0.689,0.463,42,1.0,4,3.0,20,RandomForest,True
0.69,0.642,42,1.0,0,3.0,20,GradientBoosting,True
0.689,0.604,42,1.0,1,3.0,20,GradientBoosting,True
0.691,0.572,42,1.0,2,3.0,20,GradientBoosting,True
0.691,0.598,42,1.0,3,3.0,20,GradientBoosting,True
0.689,0.54,42,1.0,4,3.0,20,GradientBoosting,True
0.691,0.365,42,1.0,0,3.0,20,AdaBoost,True
0.691,0.304,42,1.0,1,3.0,20,AdaBoost,True
0.691,0.307,42,1.0,2,3.0,20,AdaBoost,True
0.691,0.276,42,1.0,3,3.0,20,AdaBoost,True
0.691,0.277,42,1.0,4,3.0,20,AdaBoost,True
0.69,0.025,42,1.0,0,3.0,20,Decision Tree,True
0.689,0.02,42,1.0,1,3.0,20,Decision Tree,True
0.691,0.019,42,1.0,2,3.0,20,Decision Tree,True
0.691,0.02,42,1.0,3,3.0,20,Decision Tree,True
0.687,0.018,42,1.0,4,3.0,20,Decision Tree,True
0.692,2.661,42,1.0,0,3.0,20,NeuralNetwork,True
0.692,2.413,42,1.0,1,3.0,20,NeuralNetwork,True
0.692,2.825,42,1.0,2,3.0,20,NeuralNetwork,True
0.692,2.264,42,1.0,3,3.0,20,NeuralNetwork,True
0.692,2.355,42,1.0,4,3.0,20,NeuralNetwork,True
0.535,14.635,42,1.0,0,3.0,20,SVM,True
0.515,14.103,42,1.0,1,3.0,20,SVM,True
0.551,14.165,42,1.0,2,3.0,20,SVM,True
0.502,13.498,42,1.0,3,3.0,20,SVM,True
0.43,12.788,42,1.0,4,3.0,20,SVM,True
0.692,0.029,42,1.0,0,3.0,20,LogisticRegression,True
0.692,0.029,42,1.0,1,3.0,20,LogisticRegression,True
0.692,0.029,42,1.0,2,3.0,20,LogisticRegression,True
0.692,0.031,42,1.0,3,3.0,20,LogisticRegression,True
0.692,0.029,42,1.0,4,3.0,20,LogisticRegression,True
0.691,0.49,42,1.0,0,3.0,20,RandomForest,True
0.689,0.533,42,1.0,1,3.0,20,RandomForest,True
0.69,0.482,42,1.0,2,3.0,20,RandomForest,True
0.688,0.514,42,1.0,3,3.0,20,RandomForest,True
0.689,0.456,42,1.0,4,3.0,20,RandomForest,True
0.69,0.655,42,1.0,0,3.0,20,GradientBoosting,True
0.689,0.654,42,1.0,1,3.0,20,GradientBoosting,True
0.691,0.588,42,1.0,2,3.0,20,GradientBoosting,True
0.691,0.599,42,1.0,3,3.0,20,GradientBoosting,True
0.689,0.522,42,1.0,4,3.0,20,GradientBoosting,True
0.691,0.414,42,1.0,0,3.0,20,AdaBoost,True
0.691,0.299,42,1.0,1,3.0,20,AdaBoost,True
0.691,0.291,42,1.0,2,3.0,20,AdaBoost,True
0.691,0.286,42,1.0,3,3.0,20,AdaBoost,True
0.691,0.271,42,1.0,4,3.0,20,AdaBoost,True
0.69,0.021,42,1.0,0,3.0,20,Decision Tree,True
0.689,0.02,42,1.0,1,3.0,20,Decision Tree,True
0.691,0.02,42,1.0,2,3.0,20,Decision Tree,True
0.691,0.019,42,1.0,3,3.0,20,Decision Tree,True
0.687,0.019,42,1.0,4,3.0,20,Decision Tree,True
0.692,2.625,42,1.0,0,3.0,20,NeuralNetwork,True
0.692,2.394,42,1.0,1,3.0,20,NeuralNetwork,True
0.692,2.861,42,1.0,2,3.0,20,NeuralNetwork,True
0.692,2.311,42,1.0,3,3.0,20,NeuralNetwork,True
0.692,2.512,42,1.0,4,3.0,20,NeuralNetwork,True
0.535,14.567,42,1.0,0,3.0,20,SVM,True
0.515,14.321,42,1.0,1,3.0,20,SVM,True
0.551,14.18,42,1.0,2,3.0,20,SVM,True
0.502,13.552,42,1.0,3,3.0,20,SVM,True
0.43,13.119,42,1.0,4,3.0,20,SVM,True
0.907,0.021,42,0.5,0,0.0,20,LogisticRegression,True
0.907,0.022,42,0.5,1,0.0,20,LogisticRegression,True
0.907,0.02,42,0.5,2,0.0,20,LogisticRegression,True
0.907,0.021,42,0.5,3,0.0,20,LogisticRegression,True
0.907,0.021,42,0.5,4,0.0,20,LogisticRegression,True
0.874,0.577,42,0.5,0,0.0,20,RandomForest,True
0.878,0.531,42,0.5,1,0.0,20,RandomForest,True
0.876,0.475,42,0.5,2,0.0,20,RandomForest,True
0.882,0.508,42,0.5,3,0.0,20,RandomForest,True
0.881,0.5,42,0.5,4,0.0,20,RandomForest,True
0.915,0.471,42,0.5,0,0.0,20,GradientBoosting,True
0.914,0.461,42,0.5,1,0.0,20,GradientBoosting,True
0.914,0.437,42,0.5,2,0.0,20,GradientBoosting,True
0.915,0.483,42,0.5,3,0.0,20,GradientBoosting,True
0.916,0.488,42,0.5,4,0.0,20,GradientBoosting,True
0.916,0.232,42,0.5,0,0.0,20,AdaBoost,True
0.916,0.229,42,0.5,1,0.0,20,AdaBoost,True
0.915,0.22,42,0.5,2,0.0,20,AdaBoost,True
0.915,0.24,42,0.5,3,0.0,20,AdaBoost,True
0.915,0.207,42,0.5,4,0.0,20,AdaBoost,True
0.771,0.02,42,0.5,0,0.0,20,Decision Tree,True
0.742,0.019,42,0.5,1,0.0,20,Decision Tree,True
0.763,0.018,42,0.5,2,0.0,20,Decision Tree,True
0.77,0.018,42,0.5,3,0.0,20,Decision Tree,True
0.765,0.019,42,0.5,4,0.0,20,Decision Tree,True
0.916,3.352,42,0.5,0,0.0,20,NeuralNetwork,True
0.917,3.653,42,0.5,1,0.0,20,NeuralNetwork,True
0.918,3.665,42,0.5,2,0.0,20,NeuralNetwork,True
0.917,3.277,42,0.5,3,0.0,20,NeuralNetwork,True
0.917,3.719,42,0.5,4,0.0,20,NeuralNetwork,True
0.623,4.283,42,0.5,0,0.0,20,SVM,True
0.649,4.7,42,0.5,1,0.0,20,SVM,True
0.598,4.057,42,0.5,2,0.0,20,SVM,True
0.603,3.926,42,0.5,3,0.0,20,SVM,True
0.691,3.927,42,0.5,4,0.0,20,SVM,True
0.907,0.021,42,0.5,0,0.0,20,LogisticRegression,True
0.907,0.021,42,0.5,1,0.0,20,LogisticRegression,True
0.907,0.021,42,0.5,2,0.0,20,LogisticRegression,True
0.907,0.023,42,0.5,3,0.0,20,LogisticRegression,True
0.907,0.021,42,0.5,4,0.0,20,LogisticRegression,True
0.883,0.519,42,0.5,0,0.0,20,RandomForest,True
0.877,0.503,42,0.5,1,0.0,20,RandomForest,True
0.88,0.521,42,0.5,2,0.0,20,RandomForest,True
0.879,0.485,42,0.5,3,0.0,20,RandomForest,True
0.879,0.524,42,0.5,4,0.0,20,RandomForest,True
0.915,0.479,42,0.5,0,0.0,20,GradientBoosting,True
0.915,0.467,42,0.5,1,0.0,20,GradientBoosting,True
0.915,0.447,42,0.5,2,0.0,20,GradientBoosting,True
0.915,0.478,42,0.5,3,0.0,20,GradientBoosting,True
0.916,0.427,42,0.5,4,0.0,20,GradientBoosting,True
0.916,0.236,42,0.5,0,0.0,20,AdaBoost,True
0.915,0.223,42,0.5,1,0.0,20,AdaBoost,True
0.915,0.227,42,0.5,2,0.0,20,AdaBoost,True
0.915,0.218,42,0.5,3,0.0,20,AdaBoost,True
0.915,0.209,42,0.5,4,0.0,20,AdaBoost,True
0.769,0.02,42,0.5,0,0.0,20,Decision Tree,True
0.775,0.019,42,0.5,1,0.0,20,Decision Tree,True
0.773,0.019,42,0.5,2,0.0,20,Decision Tree,True
0.766,0.018,42,0.5,3,0.0,20,Decision Tree,True
0.763,0.019,42,0.5,4,0.0,20,Decision Tree,True
0.916,3.519,42,0.5,0,0.0,20,NeuralNetwork,True
0.917,3.509,42,0.5,1,0.0,20,NeuralNetwork,True
0.918,3.816,42,0.5,2,0.0,20,NeuralNetwork,True
0.917,3.442,42,0.5,3,0.0,20,NeuralNetwork,True
0.917,3.678,42,0.5,4,0.0,20,NeuralNetwork,True
0.623,4.057,42,0.5,0,0.0,20,SVM,True
0.627,4.033,42,0.5,1,0.0,20,SVM,True
0.676,3.962,42,0.5,2,0.0,20,SVM,True
0.662,3.873,42,0.5,3,0.0,20,SVM,True
0.591,3.721,42,0.5,4,0.0,20,SVM,True
0.692,0.026,42,0.5,0,1.0,20,LogisticRegression,True
0.692,0.02,42,0.5,1,1.0,20,LogisticRegression,True
0.692,0.02,42,0.5,2,1.0,20,LogisticRegression,True
0.692,0.02,42,0.5,3,1.0,20,LogisticRegression,True
0.692,0.019,42,0.5,4,1.0,20,LogisticRegression,True
0.689,0.308,42,0.5,0,1.0,20,RandomForest,True
0.688,0.308,42,0.5,1,1.0,20,RandomForest,True
0.682,0.3,42,0.5,2,1.0,20,RandomForest,True
0.688,0.31,42,0.5,3,1.0,20,RandomForest,True
0.688,0.326,42,0.5,4,1.0,20,RandomForest,True
0.689,0.364,42,0.5,0,1.0,20,GradientBoosting,True
0.687,0.344,42,0.5,1,1.0,20,GradientBoosting,True
0.688,0.35,42,0.5,2,1.0,20,GradientBoosting,True
0.69,0.324,42,0.5,3,1.0,20,GradientBoosting,True
0.689,0.373,42,0.5,4,1.0,20,GradientBoosting,True
0.69,0.216,42,0.5,0,1.0,20,AdaBoost,True
0.69,0.206,42,0.5,1,1.0,20,AdaBoost,True
0.689,0.194,42,0.5,2,1.0,20,AdaBoost,True
0.69,0.193,42,0.5,3,1.0,20,AdaBoost,True
0.69,0.188,42,0.5,4,1.0,20,AdaBoost,True
0.689,0.014,42,0.5,0,1.0,20,Decision Tree,True
0.687,0.017,42,0.5,1,1.0,20,Decision Tree,True
0.683,0.015,42,0.5,2,1.0,20,Decision Tree,True
0.686,0.02,42,0.5,3,1.0,20,Decision Tree,True
0.685,0.016,42,0.5,4,1.0,20,Decision Tree,True
0.692,2.039,42,0.5,0,1.0,20,NeuralNetwork,True
0.692,1.853,42,0.5,1,1.0,20,NeuralNetwork,True
0.692,2.248,42,0.5,2,1.0,20,NeuralNetwork,True
0.692,1.898,42,0.5,3,1.0,20,NeuralNetwork,True
0.692,1.842,42,0.5,4,1.0,20,NeuralNetwork,True
0.451,3.462,42,0.5,0,1.0,20,SVM,True
0.502,3.376,42,0.5,1,1.0,20,SVM,True
0.443,3.559,42,0.5,2,1.0,20,SVM,True
0.485,3.178,42,0.5,3,1.0,20,SVM,True
0.499,3.123,42,0.5,4,1.0,20,SVM,True
0.692,0.02,42,0.5,0,1.0,20,LogisticRegression,True
0.692,0.02,42,0.5,1,1.0,20,LogisticRegression,True
0.692,0.019,42,0.5,2,1.0,20,LogisticRegression,True
0.692,0.019,42,0.5,3,1.0,20,LogisticRegression,True
0.692,0.019,42,0.5,4,1.0,20,LogisticRegression,True
0.689,0.31,42,0.5,0,1.0,20,RandomForest,True
0.688,0.296,42,0.5,1,1.0,20,RandomForest,True
0.682,0.307,42,0.5,2,1.0,20,RandomForest,True
0.688,0.313,42,0.5,3,1.0,20,RandomForest,True
0.688,0.301,42,0.5,4,1.0,20,RandomForest,True
0.689,0.357,42,0.5,0,1.0,20,GradientBoosting,True
0.687,0.344,42,0.5,1,1.0,20,GradientBoosting,True
0.688,0.335,42,0.5,2,1.0,20,GradientBoosting,True
0.69,0.321,42,0.5,3,1.0,20,GradientBoosting,True
0.689,0.314,42,0.5,4,1.0,20,GradientBoosting,True
0.69,0.206,42,0.5,0,1.0,20,AdaBoost,True
0.69,0.205,42,0.5,1,1.0,20,AdaBoost,True
0.689,0.201,42,0.5,2,1.0,20,AdaBoost,True
0.69,0.193,42,0.5,3,1.0,20,AdaBoost,True
0.69,0.188,42,0.5,4,1.0,20,AdaBoost,True
0.689,0.015,42,0.5,0,1.0,20,Decision Tree,True
0.687,0.015,42,0.5,1,1.0,20,Decision Tree,True
0.683,0.014,42,0.5,2,1.0,20,Decision Tree,True
0.686,0.017,42,0.5,3,1.0,20,Decision Tree,True
0.685,0.014,42,0.5,4,1.0,20,Decision Tree,True
0.692,2.123,42,0.5,0,1.0,20,NeuralNetwork,True
0.692,1.862,42,0.5,1,1.0,20,NeuralNetwork,True
0.692,2.227,42,0.5,2,1.0,20,NeuralNetwork,True
0.692,1.841,42,0.5,3,1.0,20,NeuralNetwork,True
0.692,1.858,42,0.5,4,1.0,20,NeuralNetwork,True
0.451,3.544,42,0.5,0,1.0,20,SVM,True
0.502,3.371,42,0.5,1,1.0,20,SVM,True
0.443,3.295,42,0.5,2,1.0,20,SVM,True
0.485,3.208,42,0.5,3,1.0,20,SVM,True
0.499,3.163,42,0.5,4,1.0,20,SVM,True
0.692,0.02,42,0.5,0,2.0,20,LogisticRegression,True
0.692,0.02,42,0.5,1,2.0,20,LogisticRegression,True
0.692,0.028,42,0.5,2,2.0,20,LogisticRegression,True
0.692,0.02,42,0.5,3,2.0,20,LogisticRegression,True
0.692,0.019,42,0.5,4,2.0,20,LogisticRegression,True
0.689,0.302,42,0.5,0,2.0,20,RandomForest,True
0.688,0.318,42,0.5,1,2.0,20,RandomForest,True
0.682,0.369,42,0.5,2,2.0,20,RandomForest,True
0.688,0.299,42,0.5,3,2.0,20,RandomForest,True
0.688,0.343,42,0.5,4,2.0,20,RandomForest,True
0.689,0.356,42,0.5,0,2.0,20,GradientBoosting,True
0.687,0.346,42,0.5,1,2.0,20,GradientBoosting,True
0.688,0.358,42,0.5,2,2.0,20,GradientBoosting,True
0.69,0.477,42,0.5,3,2.0,20,GradientBoosting,True
0.689,0.373,42,0.5,4,2.0,20,GradientBoosting,True
0.69,0.203,42,0.5,0,2.0,20,AdaBoost,True
0.69,0.202,42,0.5,1,2.0,20,AdaBoost,True
0.689,0.218,42,0.5,2,2.0,20,AdaBoost,True
0.69,0.194,42,0.5,3,2.0,20,AdaBoost,True
0.69,0.189,42,0.5,4,2.0,20,AdaBoost,True
0.689,0.015,42,0.5,0,2.0,20,Decision Tree,True
0.687,0.014,42,0.5,1,2.0,20,Decision Tree,True
0.683,0.019,42,0.5,2,2.0,20,Decision Tree,True
0.686,0.015,42,0.5,3,2.0,20,Decision Tree,True
0.685,0.013,42,0.5,4,2.0,20,Decision Tree,True
0.692,2.167,42,0.5,0,2.0,20,NeuralNetwork,True
0.692,1.872,42,0.5,1,2.0,20,NeuralNetwork,True
0.692,2.266,42,0.5,2,2.0,20,NeuralNetwork,True
0.692,1.851,42,0.5,3,2.0,20,NeuralNetwork,True
